,Landmark,Error (mm)
923,forelegL,0.030114148908602412
924,forelegL,0.012630875457823175
925,forelegL,0.06831147515877564
926,forelegL,0.16513423361129304
927,forelegL,
928,forelegL,0.019770123883077508
929,forelegL,0.5532538083852476
930,forelegL,0.04740051633427726
931,forelegL,
932,forelegL,0.025234760338743233
933,forelegL,0.04379450688997916
934,forelegL,0.08144978760329838
935,forelegL,0.02001080165711426
936,forelegL,0.004560453984617901
937,forelegL,0.026568427516002247
938,forelegL,0.03455481645025531
939,forelegL,0.05525233252366367
940,forelegL,
941,forelegL,0.03160392936389741
942,forelegR,0.03214193805841371
943,forelegR,0.04068942580353574
944,forelegR,0.11489663975278894
945,forelegR,0.041736575218961396
946,forelegR,0.025791321063643464
947,forelegR,
948,forelegR,0.0370199260676507
949,forelegR,0.03329070193733718
950,forelegR,0.36209137144188097
951,forelegR,
952,forelegR,0.02897302177450691
953,forelegR,0.038074897512448906
954,forelegR,0.03437376542011796
955,forelegR,0.052384997548387116
956,forelegR,
957,forelegR,0.03132172656223185
958,forelegR,
959,forelegR,0.004353402381081695
960,forelegR,0.007485099123061548
961,forelegR,0.8372719146781167
962,forelegR,0.03481111756150999
963,forelegR,0.030081159452922515
964,forelegR,0.02185443782747871
965,forelegR,
966,forelegR,0.016239625459486918
967,forelegR,0.056292377005240514
968,forelegR,0.02244498104174194
969,forelegR,0.033877680111991305
970,forelegR,
971,forelegR,0.044996034616828065
972,forelegR,
973,forelegR,0.016029053901571173
974,forelegR,0.014794183119533417
975,forelegR,0.05251415230585859
976,forelegR,0.022490778795092616
977,forelegR,0.026880457509912387
978,forelegR,0.05584628284530062
979,forelegR,0.03883788017966464
980,forelegR,0.029769288178154826
981,forelegR,0.05798828184180969
982,forelegR,0.047167709139719544
983,forelegR,0.012667471365184204
984,forelegR,0.045641172602818345
985,forelegR,0.044978350980872654
986,forelegR,0.021578902886773044
987,forelegR,0.03750933276079488
988,forelegR,0.015572206813277027
989,forelegR,0.03846881478472065
990,forelegR,0.0184762966800373
991,forelegR,0.0642007131482501
992,forelegR,0.06425888989179053
993,forelegR,0.054632376802105746
994,forelegR,0.028501028138856434
995,forelegR,
996,forelegR,0.03548634970011223
997,forelegR,0.05750489172578927
998,forelegR,0.6526313317992829
999,forelegR,0.01014459745128215
1000,forelegR,0.029300084451385773
1001,forelegR,0.0359814306940787
1002,forelegR,0.07541966668042836
1003,forelegR,0.057631298750186376
1004,forelegR,0.034363421811831066
1005,forelegR,0.022742344294503225
1006,forelegR,0.016115070299709412
1007,forelegR,0.023491418594946127
1008,forelegR,
1009,forelegR,0.03498527594218575
1010,forelegR,0.0445938263103342
1011,forelegR,0.04551095991307624
1012,forelegR,0.0493503962591124
1013,forelegR,0.03180034938650024
1014,forelegR,0.024314769682780152
1015,forelegR,0.05903266498970467
1016,forelegR,0.05476278297086087
1017,forelegR,
1018,forelegR,0.020747473107793582
1019,forelegR,0.04824183325378054
1020,forelegR,0.025150018792783703
1021,forelegR,0.044265929318418606
1022,forelegR,1.3927617272670647
1023,forelegR,0.05963875845539054
1024,forelegR,0.048012545198041504
1025,forelegR,0.011171832925058939
1026,forelegR,
1027,forelegR,0.04963873685435371
1028,forelegR,0.03410179997275917
1029,forelegR,0.041283688142330535
1030,forelegR,0.010712742079174917
1031,forelegR,0.06819471459128258
1032,forelegR,0.04289883619245425
1033,forelegR,
1034,forelegR,0.02293977401379228
1035,forelegR,0.01073818191865268
1036,forelegR,0.03572929436059491
1037,forelegR,0.0732833824586104
1038,forelegR,0.04601298260212827
1039,forelegR,0.022707778747232347
1040,forelegR,0.007883258588244305
1041,forelegR,0.08129415759872602
1042,forelegR,0.023495509016189808
1043,forelegR,0.02789732041560876
1044,forelegR,0.05129017539682017
1045,forelegR,0.012712187186784176
1046,forelegR,0.022454784407225835
1047,forelegR,1.0994996127023036
1048,forelegR,0.029787659035334334
1049,forelegR,0.044553511423113853
1050,forelegR,0.025567661741572142
1051,forelegR,0.007479661887300929
1052,forelegR,
1053,forelegR,0.02078488804932274
1054,forelegR,0.04858457799778515
1055,forelegR,0.02752407927060669
1056,forelegR,0.011767035150045832
1057,forelegR,
1058,forelegR,0.00600346502203178
1059,forelegR,0.03641372395273617
1060,forelegR,0.46341383693589855
1061,forelegR,0.04764975417261935
1062,forelegR,0.04756084126639026
1063,forelegR,
1064,forelegR,0.08260905523750156
1065,forelegR,0.03938065840639918
1066,forelegR,0.05875338456088132
1067,forelegR,0.05279853049975868
1068,forelegR,0.017307565093780463
1069,forelegR,
1070,forelegR,0.03132172656223185
1071,forelegR,
1072,forelegR,0.004353402381081695
1073,forelegR,0.0534194237131442
1074,forelegR,
1075,forelegR,0.04700393883536697
1076,forelegR,0.030938654246237925
1077,forelegR,0.03294527043745495
1078,forelegR,0.03636884335384416
1079,forelegR,0.0293689244244006
1080,forelegR,0.003988239368400591
1081,forelegR,0.008721168113859474
1082,forelegR,0.02997290068373502
1083,forelegR,
1084,forelegR,0.91322686719881
1085,forelegR,0.028899751025713624
1086,forelegR,0.5191779921117481
1087,forelegR,0.056450217761372774
1088,forelegR,0.04570962237493866
1089,forelegR,0.03388598689972049
1090,forelegR,0.039529290193892806
1091,forelegR,
1092,forelegR,0.007019972523958051
1093,forelegR,0.003918334137008188
1094,forelegR,0.06852451040204928
1095,forelegR,0.021669367689560383
1096,forelegR,0.032902966641499796
1097,forelegR,
1098,forelegR,0.016214026218834433
1099,midlegL,0.03433268528996488
1100,midlegL,0.045645895049303206
1101,midlegL,0.009030572220213102
1102,midlegL,0.01487911107551433
1103,midlegL,0.017219571903601922
1104,midlegL,
1105,midlegL,0.02356550403171385
1106,midlegL,1.6138366862957705
1107,midlegL,0.03453175353341008
1108,midlegL,0.015477159745708537
1109,midlegL,0.051799533334192245
1110,midlegL,0.029024365596739092
1111,midlegL,0.005011301966149767
1112,midlegL,0.04076316666813764
1113,midlegL,0.02233382747034749
1114,midlegL,0.03421737778201123
1115,midlegL,0.12621583245134804
1116,midlegL,0.032576559906244855
1117,midlegL,
1118,midlegL,2.273708638222868
1119,midlegL,0.017395276080235587
1120,midlegL,0.015731776021592814
1121,midlegL,0.022359160307666198
1122,midlegL,2.99147084797146
1123,midlegL,0.01439096141911167
1124,midlegL,0.012908869357016796
1125,midlegL,0.023182425912196627
1126,midlegL,0.03516591120465711
1127,midlegL,0.04203380029654874
1128,midlegL,0.018632934837110274
1129,midlegL,0.03920493409203651
1130,midlegL,0.04269737623935112
1131,midlegL,0.029199142843003657
1132,midlegL,0.01288044476774009
1133,midlegL,0.03444279760868924
1134,midlegL,
1135,midlegL,
1136,midlegL,0.011331484917902366
1137,midlegL,0.00973089620049307
1138,midlegL,0.04840847672982359
1139,midlegL,0.028629887080274405
1140,midlegL,0.05408939561306205
1141,midlegL,0.015557307943572908
1142,midlegL,0.05051330547738803
1143,midlegL,0.01436855153942063
1144,midlegL,0.010554769123056851
1145,midlegL,
1146,midlegL,0.03897029581612858
1147,midlegL,0.014005349222897867
1148,midlegL,0.0355817209546938
1149,midlegL,0.03969546140702455
1150,midlegL,0.041790131892179685
1151,midlegL,0.06786040340722369
1152,midlegL,2.552121284568397
1153,midlegL,0.009775379138557253
1154,midlegL,0.03590230075717335
1155,midlegL,0.030523003240236428
1156,midlegL,0.01585801783251021
1157,midlegL,
1158,midlegL,
1159,midlegL,0.3695152231485858
1160,midlegL,0.14283535809256057
1161,midlegL,0.02347776130218726
1162,midlegL,0.021317543673680252
1163,midlegL,0.026250911601204407
1164,midlegL,0.046140294598416655
1165,midlegL,0.04036328965500276
1166,midlegL,0.025160768858670354
1167,midlegL,0.04223831819048175
1168,midlegL,0.032613893302597965
1169,midlegL,0.009773449329156783
1170,midlegL,0.011158898449297046
1171,midlegL,
1172,midlegL,0.05489970753891739
1173,midlegL,0.014929315669998071
1174,midlegL,0.059994517142565
1175,midlegL,
1176,midlegL,0.038295786901746814
1177,midlegL,0.033225431522253455
1178,midlegL,0.028442156733119665
1179,midlegL,
1180,midlegL,0.04984030154141276
1181,midlegL,0.021561276799167674
1182,midlegL,0.01950652893506686
1183,midlegL,0.04115402411331714
1184,midlegL,0.023908717149696695
1185,midlegL,0.037476387558094064
1186,midlegL,0.02242069720880038
1187,midlegL,0.05549290459225224
1188,midlegL,
1189,midlegL,0.02418562785761536
1190,midlegL,0.03796713478014738
1191,midlegL,0.03803556768393323
1192,midlegL,0.019401185843902366
1193,midlegL,0.042376356999163776
1194,midlegL,
1195,midlegL,0.01828672803844352
1196,midlegL,0.010810514004797642
1197,midlegL,0.021551920294670252
1198,midlegL,0.011525978762832022
1199,midlegL,0.026236480646820583
1200,midlegL,0.029232964844927104
1201,midlegL,
1202,midlegL,0.05900276432749875
1203,midlegL,0.021747874750999728
1204,midlegL,
1205,midlegL,0.04053379012021592
1206,midlegL,0.05853375038411983
1207,midlegL,0.0416047938197942
1208,midlegL,0.058989217999118757
1209,midlegL,0.0022850012922242353
1210,midlegL,0.02961042078988994
1211,midlegL,0.023249193319418528
1212,midlegL,0.05076924950208002
1213,midlegL,0.053264408435058475
1214,midlegL,0.011371137408250397
1215,midlegL,0.019025212187430803
1216,midlegL,0.025818974494972304
1217,midlegL,0.018847529821189198
1218,midlegL,0.05552905143820365
1219,midlegL,
1220,midlegL,0.013587301897768035
1221,midlegL,0.0414974063155328
1222,midlegL,0.031508675001430245
1223,midlegL,0.048794566373861356
1224,midlegL,0.028885311359918536
1225,midlegL,0.03738363377585324
1226,midlegL,0.02233382747034749
1227,midlegL,0.03421737778201123
1228,midlegL,0.12621583245134804
1229,midlegL,0.032576559906244855
1230,midlegL,
1231,midlegL,0.04153656709672979
1232,midlegL,0.05486761277239962
1233,midlegL,
1234,midlegL,0.035402838328226466
1235,midlegL,0.027315009883842858
1236,midlegL,0.03501373867526589
1237,midlegL,0.02941478902764534
1238,midlegL,0.017211923889179286
1239,midlegL,0.03797708132620174
1240,midlegL,
1241,midlegL,0.06325784417171361
1242,midlegL,0.043476838176260864
1243,midlegL,
1244,midlegL,
1245,midlegL,0.027860597073744407
1246,midlegL,0.0133327565446171
1247,midlegL,0.03981259044685407
1248,midlegL,0.012005001985524266
1249,midlegL,0.02747688377015848
1250,midlegL,0.005035252115902848
1251,midlegL,0.04644098550310936
1252,midlegL,0.02498231991342955
1253,midlegL,0.05663706333226659
1254,midlegL,
1255,midlegL,0.03187264787144808
1256,midlegR,0.024923463224873165
1257,midlegR,0.038131736182929685
1258,midlegR,0.05014186036466853
1259,midlegR,0.06752754637539336
1260,midlegR,0.027437358778026798
1261,midlegR,
1262,midlegR,0.02737034432783724
1263,midlegR,0.00855871823183892
1264,midlegR,
1265,midlegR,
1266,midlegR,0.020488541525590327
1267,midlegR,0.03397955678950415
1268,midlegR,0.029664027262512275
1269,midlegR,0.035462399028926055
1270,midlegR,0.5502206514174712
1271,midlegR,0.3136693115814486
1272,midlegR,0.042402867190655516
1273,midlegR,0.05036192720620717
1274,midlegR,0.04988246272042202
1275,midlegR,2.1773451285012135
1276,midlegR,0.027883201036976123
1277,midlegR,0.013988022436684263
1278,midlegR,0.031198719810916695
1279,midlegR,0.032067258247363666
1280,midlegR,0.030794803107656504
1281,midlegR,0.011151644276513042
1282,midlegR,0.029686619652995516
1283,midlegR,0.026630566557175026
1284,midlegR,
1285,midlegR,0.030528935498331976
1286,midlegR,0.041870035579911445
1287,midlegR,0.014230363025578093
1288,midlegR,0.024176676204852865
1289,midlegR,0.01852710481173535
1290,midlegR,1.4962539575853784
1291,midlegR,
1292,midlegR,
1293,midlegR,0.018391883646785078
1294,midlegR,0.03308008418347246
1295,midlegR,0.03921437565237329
1296,midlegR,0.0285398005297603
1297,midlegR,0.025716895417084013
1298,midlegR,0.03141839801219692
1299,midlegR,0.030799654431245566
1300,midlegR,0.027488813573505532
1301,midlegR,0.009052186859217786
1302,midlegR,0.0372106323551891
1303,midlegR,0.05532155349362559
1304,midlegR,0.0641550326628701
1305,midlegR,1.0045470737080955
1306,midlegR,0.0369112542141822
1307,midlegR,0.027472138190795616
1308,midlegR,0.03676261056301761
1309,midlegR,2.5642479577925985
1310,midlegR,0.03681998386813549
1311,midlegR,0.017758749372007426
1312,midlegR,
1313,midlegR,0.01836406984382931
1314,midlegR,
1315,midlegR,0.03869676567680614
1316,midlegR,0.020087308396841558
1317,midlegR,0.04651914678875099
1318,midlegR,0.023803273997215754
1319,midlegR,0.01131025913304387
1320,midlegR,0.004702386235439662
1321,midlegR,0.019558728426703486
1322,midlegR,0.040189913472642995
1323,midlegR,0.04188917946165511
1324,midlegR,0.04642487133922156
1325,midlegR,0.012192444047223625
1326,midlegR,0.002415349473336468
1327,midlegR,0.021620463491045048
1328,midlegR,0.009055026548500251
1329,midlegR,0.027508049788555627
1330,midlegR,0.03767909665462001
1331,midlegR,0.02139101236967858
1332,midlegR,
1333,midlegR,
1334,midlegR,0.01944919272607414
1335,midlegR,0.04428916752653724
1336,midlegR,1.980591262348528
1337,midlegR,0.007756311625980361
1338,midlegR,0.04608682551951274
1339,midlegR,0.03449798722683648
1340,midlegR,0.005391960662877852
1341,midlegR,0.031171563593097182
1342,midlegR,0.015476692443943533
1343,midlegR,0.00602247344315978
1344,midlegR,
1345,midlegR,1.6011414585455392
1346,midlegR,0.04952553670772292
1347,midlegR,
1348,midlegR,0.030973457422730256
1349,midlegR,0.03246701098057723
1350,midlegR,0.023944048649661574
1351,midlegR,0.0061341602375048244
1352,midlegR,0.028874309030775012
1353,midlegR,0.014128813231783784
1354,midlegR,0.01715683276098177
1355,midlegR,0.05498393176328682
1356,midlegR,0.03370738650229241
1357,midlegR,0.033543756254034926
1358,midlegR,1.4556464596178214
1359,midlegR,0.08599367145465296
1360,midlegR,0.03513008952246256
1361,midlegR,2.572446484619425
1362,midlegR,0.01313833287541089
1363,midlegR,0.029405606650137715
1364,midlegR,0.022157739154585465
1365,midlegR,0.0674518291153564
1366,midlegR,0.028927837966759365
1367,midlegR,0.03450735711657369
1368,midlegR,0.03541365587978426
1369,midlegR,0.01697840123149594
1370,midlegR,0.02655272124161931
1371,midlegR,0.01094123886793007
1372,midlegR,0.014242408221333143
1373,midlegR,0.05322906225964644
1374,midlegR,0.025304041572855634
1375,midlegR,0.09674990595035354
1376,midlegR,0.047228095124166154
1377,midlegR,0.01794581604381499
1378,midlegR,0.03939549066989407
1379,midlegR,0.012472999646918866
1380,midlegR,0.041062856070683766
1381,midlegR,0.015851948127927597
1382,midlegR,0.024874704083921666
1383,midlegR,0.5502206514174712
1384,midlegR,0.3136693115814486
1385,midlegR,0.042402867190655516
1386,midlegR,0.05036192720620717
1387,midlegR,
1388,midlegR,
1389,midlegR,0.06529419806135359
1390,midlegR,0.04389462519455183
1391,midlegR,0.04470599214632176
1392,midlegR,0.026829648959918788
1393,midlegR,0.022323625890737
1394,midlegR,0.03028432674385229
1395,midlegR,
1396,midlegR,0.028143405100518375
1397,midlegR,0.04270789365480987
1398,midlegR,
1399,midlegR,0.03129471696347446
1400,midlegR,
1401,midlegR,0.03683170748799889
1402,midlegR,0.05116836880640911
1403,midlegR,
1404,midlegR,0.022443320872383047
1405,midlegR,0.011919377613733243
1406,midlegR,0.02275780561721443
1407,midlegR,0.023984994258560405
1408,midlegR,0.01438308938474472
1409,midlegR,0.018570776917311866
1410,midlegR,0.03727494455652997
1411,midlegR,
1412,midlegR,0.02763129022611489
1413,hindlegL,0.06699475557837552
1414,hindlegL,0.03513351671901241
1415,hindlegL,0.0717373662684673
1416,hindlegL,0.021365707056692287
1417,hindlegL,0.031149513979157828
1418,hindlegL,
1419,hindlegL,0.03193153318945422
1420,hindlegL,0.9898536253293744
1421,hindlegL,0.09401062616168891
1422,hindlegL,
1423,hindlegL,0.03185919283441307
1424,hindlegL,
1425,hindlegL,0.05046729593912564
1426,hindlegL,0.02481714010048431
1427,hindlegL,0.04401135849326536
1428,hindlegL,0.03257279223329141
1429,hindlegL,0.04844169896089834
1430,hindlegL,0.02343706833186493
1431,hindlegL,0.015819352468840225
1432,hindlegL,2.3661331660822733
1433,hindlegL,0.023885904873416727
1434,hindlegL,0.017387063668736037
1435,hindlegL,0.04384147263051398
1436,hindlegL,0.03351580180780381
1437,hindlegL,0.03543024385113157
1438,hindlegL,
1439,hindlegL,0.026863986795895196
1440,hindlegL,0.01992532289102988
1441,hindlegL,
1442,hindlegL,0.03971329296999128
1443,hindlegL,0.039754986235496635
1444,hindlegL,
1445,hindlegL,
1446,hindlegL,0.03452631889190929
1447,hindlegL,0.03724436453087715
1448,hindlegL,0.03310706138237755
1449,hindlegL,0.044340517734861015
1450,hindlegL,0.006546076786050896
1451,hindlegL,0.024789100782429505
1452,hindlegL,0.04335801374636232
1453,hindlegL,0.8223979757174865
1454,hindlegL,0.004321669815844768
1455,hindlegL,0.025002377825013918
1456,hindlegL,0.044751584348569524
1457,hindlegL,0.029573488481022998
1458,hindlegL,0.021144405062235742
1459,hindlegL,0.028346114981945007
1460,hindlegL,0.018760665389000546
1461,hindlegL,0.035790030728428734
1462,hindlegL,0.021276684870542066
1463,hindlegL,0.03570925740981166
1464,hindlegL,0.18633066820902314
1465,hindlegL,0.590048069563953
1466,hindlegL,2.384322166173447
1467,hindlegL,0.012118120873513764
1468,hindlegL,0.062230386233703264
1469,hindlegL,0.06455621448694793
1470,hindlegL,0.03255531075128366
1471,hindlegL,0.031505742068499334
1472,hindlegL,0.01137621295780226
1473,hindlegL,0.04052969394017001
1474,hindlegL,0.03700673922616679
1475,hindlegL,0.04088542791127718
1476,hindlegL,0.035674074538542766
1477,hindlegL,0.03922968704666042
1478,hindlegL,
1479,hindlegL,0.01529360294212244
1480,hindlegL,0.20436203482541027
1481,hindlegL,
1482,hindlegL,0.022288798690153946
1483,hindlegL,0.3731315112646729
1484,hindlegL,0.020064694988349858
1485,hindlegL,0.026539616821752637
1486,hindlegL,0.15544483607495657
1487,hindlegL,0.04487743883187191
1488,hindlegL,0.01543774732643906
1489,hindlegL,0.016123184755465855
1490,hindlegL,0.03246834091412353
1491,hindlegL,0.05712915690629649
1492,hindlegL,0.053882529362050936
1493,hindlegL,0.011493131813210277
1494,hindlegL,0.06444492519934378
1495,hindlegL,0.004573629861328526
1496,hindlegL,0.019584734226650597
1497,hindlegL,0.011966016102389919
1498,hindlegL,0.0218442744573245
1499,hindlegL,0.035603564493600616
1500,hindlegL,0.10314664612783833
1501,hindlegL,0.050488801290838964
1502,hindlegL,1.2361562077498622
1503,hindlegL,0.04395534506056848
1504,hindlegL,0.036985903117651195
1505,hindlegL,0.021408699493313053
1506,hindlegL,0.018298759565598677
1507,hindlegL,0.03560915246417924
1508,hindlegL,0.06172934734435433
1509,hindlegL,0.05321547927712461
1510,hindlegL,0.04422105640022938
1511,hindlegL,0.036431304544303704
1512,hindlegL,0.036460886967750086
1513,hindlegL,0.031002181260492843
1514,hindlegL,0.011450092128482891
1515,hindlegL,
1516,hindlegL,0.017880335844958437
1517,hindlegL,0.01746004505489535
1518,hindlegL,
1519,hindlegL,0.031010951370475732
1520,hindlegL,0.0524881935876389
1521,hindlegL,0.02404959164932589
1522,hindlegL,0.048190148157319555
1523,hindlegL,0.03251146603904011
1524,hindlegL,0.039062463672378166
1525,hindlegL,0.013388297006539485
1526,hindlegL,0.02894192568704586
1527,hindlegL,0.021369727531198292
1528,hindlegL,0.0309556433188096
1529,hindlegL,0.03333983962952815
1530,hindlegL,0.026811499765061808
1531,hindlegL,0.009372748187596501
1532,hindlegL,0.04212495642950536
1533,hindlegL,0.025418240213283226
1534,hindlegL,0.023606598115877477
1535,hindlegL,0.032619503001749935
1536,hindlegL,0.10011701646324057
1537,hindlegL,0.01754275231605855
1538,hindlegL,0.025099282778266604
1539,hindlegL,0.031164894564711162
1540,hindlegL,0.04401135849326536
1541,hindlegL,0.03257279223329141
1542,hindlegL,0.04844169896089834
1543,hindlegL,0.02343706833186493
1544,hindlegL,0.05630807501704059
1545,hindlegL,0.07556632980639545
1546,hindlegL,0.03956429153208245
1547,hindlegL,0.06768720172397086
1548,hindlegL,0.05958668234614715
1549,hindlegL,0.04137083714084818
1550,hindlegL,0.014748393953820691
1551,hindlegL,0.005091504834922039
1552,hindlegL,0.18675994337452545
1553,hindlegL,0.040172439188182224
1554,hindlegL,0.022565050958563003
1555,hindlegL,0.14944048539717364
1556,hindlegL,0.032132544557937515
1557,hindlegL,2.308357607462831
1558,hindlegL,1.0876384681030737
1559,hindlegL,
1560,hindlegL,0.06051233814370385
1561,hindlegL,
1562,hindlegL,0.03750274120951355
1563,hindlegL,0.01900844468684191
1564,hindlegL,0.018249969411862008
1565,hindlegL,0.038372830897874945
1566,hindlegL,0.033497824919770686
1567,hindlegL,0.02706049762593118
1568,hindlegL,
1569,hindlegL,0.05085703377311489
1570,hindlegR,0.0073458736205530345
1571,hindlegR,0.02860125054769393
1572,hindlegR,0.0029985413567445228
1573,hindlegR,0.03037223987153389
1574,hindlegR,0.053937860470740714
1575,hindlegR,0.07358910920629047
1576,hindlegR,0.025897923194743017
1577,hindlegR,0.9488822935424014
1578,hindlegR,0.01969319166236641
1579,hindlegR,
1580,hindlegR,0.04020372729703138
1581,hindlegR,0.04833499755715125
1582,hindlegR,0.034532078262162966
1583,hindlegR,0.02445200399290555
1584,hindlegR,0.04927065452228853
1585,hindlegR,0.01690041092231867
1586,hindlegR,0.015464120550776228
1587,hindlegR,0.019073244487130415
1588,hindlegR,
1589,hindlegR,2.295607401458786
1590,hindlegR,0.024370922987894863
1591,hindlegR,0.022299259302430804
1592,hindlegR,0.028347847007345064
1593,hindlegR,
1594,hindlegR,0.045463696823556894
1595,hindlegR,
1596,hindlegR,0.005301005649219766
1597,hindlegR,0.006593782201842171
1598,hindlegR,
1599,hindlegR,0.002538259919005397
1600,hindlegR,0.03573537766660025
1601,hindlegR,0.010272911464703207
1602,hindlegR,0.016158978949534487
1603,hindlegR,0.019725669888402922
1604,hindlegR,
1605,hindlegR,0.024882767011940587
1606,hindlegR,0.019883236365932408
1607,hindlegR,0.02351037501226188
1608,hindlegR,0.032719625408426094
1609,hindlegR,0.02476167815178572
1610,hindlegR,0.03026527471536704
1611,hindlegR,0.0036031407912570433
1612,hindlegR,0.0511369872385854
1613,hindlegR,
1614,hindlegR,0.01118558947702893
1615,hindlegR,0.0014604556628952197
1616,hindlegR,
1617,hindlegR,0.01810226914527076
1618,hindlegR,0.03098203298138345
1619,hindlegR,0.9838999037769818
1620,hindlegR,0.029173853702342472
1621,hindlegR,0.020447183915601446
1622,hindlegR,0.06281820150049514
1623,hindlegR,2.3316645714411885
1624,hindlegR,
1625,hindlegR,0.023774269514186482
1626,hindlegR,0.004889067210363382
1627,hindlegR,0.01018751458458235
1628,hindlegR,0.02192961842108854
1629,hindlegR,0.007846435435272464
1630,hindlegR,0.05949212251336672
1631,hindlegR,0.014736793118304985
1632,hindlegR,0.05672794282064501
1633,hindlegR,0.046480332653160414
1634,hindlegR,0.042877800778150434
1635,hindlegR,
1636,hindlegR,0.0033693462480660747
1637,hindlegR,0.019770880455897612
1638,hindlegR,0.055578737519537944
1639,hindlegR,0.024876258963106752
1640,hindlegR,
1641,hindlegR,0.027872404122294078
1642,hindlegR,0.15288664252876152
1643,hindlegR,0.03543475970648583
1644,hindlegR,0.021474467944357773
1645,hindlegR,0.022242706625088902
1646,hindlegR,0.034911644858165884
1647,hindlegR,0.03489234494773581
1648,hindlegR,
1649,hindlegR,0.0836575722674315
1650,hindlegR,0.039836491404036646
1651,hindlegR,0.3176175191943718
1652,hindlegR,0.017060208647761217
1653,hindlegR,0.06817712024723671
1654,hindlegR,0.024612014413462568
1655,hindlegR,0.013682552671660367
1656,hindlegR,
1657,hindlegR,0.06191345853496424
1658,hindlegR,
1659,hindlegR,
1660,hindlegR,0.07805781628031953
1661,hindlegR,
1662,hindlegR,0.031042813826324213
1663,hindlegR,0.03598762150199013
1664,hindlegR,0.050136184240166304
1665,hindlegR,0.062469439713284565
1666,hindlegR,0.03514121894572343
1667,hindlegR,0.08472766206077997
1668,hindlegR,0.012223444117496336
1669,hindlegR,0.023821321220407816
1670,hindlegR,0.06471270877201474
1671,hindlegR,0.0095983287799809
1672,hindlegR,0.1952365014616282
1673,hindlegR,0.056013762351856275
1674,hindlegR,0.06231338018955894
1675,hindlegR,
1676,hindlegR,0.029461216471889432
1677,hindlegR,0.03679925256361313
1678,hindlegR,0.027721477924045522
1679,hindlegR,0.06361645102216179
1680,hindlegR,0.032980710851815004
1681,hindlegR,0.06067991979763712
1682,hindlegR,0.04021293390244267
1683,hindlegR,0.033018696922522545
1684,hindlegR,0.008974306903114264
1685,hindlegR,0.01640273352183261
1686,hindlegR,0.011418817243738695
1687,hindlegR,0.05681967350696639
1688,hindlegR,0.05674664082004338
1689,hindlegR,0.02545690325567981
1690,hindlegR,0.054093355596819284
1691,hindlegR,0.018375289598583096
1692,hindlegR,0.20149999272107794
1693,hindlegR,0.030530921911027447
1694,hindlegR,0.06038257454002889
1695,hindlegR,0.04390636522007055
1696,hindlegR,0.03088119340386238
1697,hindlegR,0.04927065452228853
1698,hindlegR,0.01690041092231867
1699,hindlegR,0.015464120550776228
1700,hindlegR,0.019073244487130415
1701,hindlegR,0.015029793079484002
1702,hindlegR,0.019611804393832165
1703,hindlegR,0.3759767032782727
1704,hindlegR,0.08558861194533934
1705,hindlegR,0.04733582885847904
1706,hindlegR,0.025440757156989183
1707,hindlegR,0.0028856106464793074
1708,hindlegR,0.04621577276970034
1709,hindlegR,1.3137732576005892
1710,hindlegR,0.030505406207733024
1711,hindlegR,0.055752537809158106
1712,hindlegR,
1713,hindlegR,0.04744453648081293
1714,hindlegR,2.2878932915604304
1715,hindlegR,
1716,hindlegR,0.07339905298306329
1717,hindlegR,0.03995645488326668
1718,hindlegR,0.011773604451011914
1719,hindlegR,0.00631933585932484
1720,hindlegR,0.017647055979595573
1721,hindlegR,0.0023435846477986334
1722,hindlegR,0.05396058003553481
1723,hindlegR,0.02227452020968824
1724,hindlegR,0.011873029573711173
1725,hindlegR,
1726,hindlegR,0.039253570949266514
1727,wingL,0.05215185786235236
1728,wingL,0.04186053929196435
1729,wingL,0.04129965415785542
1730,wingL,0.03987701425748568
1731,wingL,0.02852752519641207
1732,wingL,0.017302699322107318
1733,wingL,0.02033820694168206
1734,wingL,0.17528713365449808
1735,wingL,0.025020375307979733
1736,wingL,0.029359890836293853
1737,wingL,0.021739173584161848
1738,wingL,0.17118739876315722
1739,wingL,0.05920203781650602
1740,wingL,0.01730310547076194
1741,wingL,0.03709862904833268
1742,wingL,0.06536078693963929
1743,wingL,0.024499046941571227
1744,wingL,0.030521693000431043
1745,wingL,0.023216347136867207
1746,wingL,0.08882723199324982
1747,wingL,0.020829788911979646
1748,wingL,0.044044310557416005
1749,wingL,0.0549489499309164
1750,wingL,0.03644354268194011
1751,wingL,0.037568474578553536
1752,wingL,0.01699547026684296
1753,wingL,0.03533744848634278
1754,wingL,0.022079920849309168
1755,wingL,0.07990407296103703
1756,wingL,0.023012652725547696
1757,wingL,0.00730324284180357
1758,wingL,0.03544079522868881
1759,wingL,0.04797436446518023
1760,wingL,0.0106363104590648
1761,wingL,0.053758062062739406
1762,wingL,0.06830640835998199
1763,wingL,0.023140988522030996
1764,wingL,0.026655736165818702
1765,wingL,0.09429039325347574
1766,wingL,0.02181382297994169
1767,wingL,0.0335038817239412
1768,wingL,0.03258969627678731
1769,wingL,0.009458415810784205
1770,wingL,0.06843061042965809
1771,wingL,0.024439740678688582
1772,wingL,0.03909995840274216
1773,wingL,0.013107703824577294
1774,wingL,0.0540114306184101
1775,wingL,0.020421111320489765
1776,wingL,0.0325625284401128
1777,wingL,0.0052313223456223155
1778,wingL,0.049179246342542754
1779,wingL,0.0374647288991992
1780,wingL,0.1705466196001444
